t,x,y,z,vx,vy,vz
16.436,21568731.606738456,3884537.9900544486,7132410.525669308,79452478.97976749,-220878387.8847658,-178705300.436316
16.439999999999998,22020868.45637733,3950438.00379259,6752128.918149583,284545595.9386742,-13309577.213771574,76761284.95758879
16.444,22474973.405969128,4056239.4004105786,6312624.294451415,-63386914.89952921,44602323.4304929,-284654920.53698623
16.448,22936458.477476634,4127524.2271041377,5816311.228648467,87189694.44408792,256128826.8300143,-117608278.7597221
16.451999999999998,23372590.930170007,4214475.982783982,5254003.509900935,-15087184.480436115,205592697.8134229,-211044465.08873558
16.456,23767013.87084288,4276197.262526732,4622974.61114736,205861454.6912681,-175624542.81025773,-117528044.54365544
16.46,24137852.58610435,4348540.162592104,3951124.0036768937,139578837.4982148,-198307463.89522868,-168010910.9434066
16.464,24484817.806011938,4414497.212834146,3240842.664631481,23766356.245941617,224071696.14061236,-190427963.82099074
16.468,24742884.025639787,4472867.259700381,2474839.6775317327,-122688513.18105443,113187330.65792021,-243252821.58460015
16.471999999999998,24945874.018940054,4500636.362136248,1677953.967653489,2517679.8757375535,214697060.5634858,-202323046.1808384
16.476,25049288.5968143,4508966.864822194,853930.1268560257,218133325.41680148,-61459588.38988059,-188881856.1733667
16.48,25093361.89548894,4545467.240225099,21831.795635563965,-205388895.33278644,-32445536.781656217,-209280853.23592076
16.483999999999998,25065126.126055468,4515639.007617153,-811985.1572344557,148914045.04675055,119027441.62268499,-225150759.4398092
16.488,24925946.47016434,4506581.917979568,-1630300.278826765,-21577376.324483197,-216375146.17237115,-199379047.85807732
16.492,24738437.74078109,4485418.497900971,-2429649.2428459567,-215464971.84999666,-141945014.86432722,-143046333.49164113
16.496,24473073.019970246,4431652.260738529,-3192290.2783681927,-102455332.39854036,-225547789.3311791,-160208921.07909176
16.5,24175405.399434738,4368880.119531288,-3925868.5650447314,-32796335.505474072,193271562.75130418,-220468382.3389684
16.503999999999998,23800947.253751732,4298202.1217471445,-4599404.286198273,32535151.23431784,139043492.87134966,-258155346.84921792
16.508,23377573.81237207,4245691.69554373,-5214201.206348276,-267422053.14613053,-123077103.01945442,-19320879.731795732
16.512,22938358.779684495,4164900.138305697,-5775543.970883106,-221318392.67306596,-194416167.59356442,-16011445.359365234
16.516,22499791.815868232,4083798.7873139624,-6292866.05870385,-245523890.7794359,161744351.18570998,-24344593.048549134
16.52,22032834.148774445,3989291.9380806484,-6724640.509729227,-11461462.549847033,-239740299.24834707,-171549269.48237377
16.524,21597228.985234402,3904618.5149863833,-7124114.442842091,29110604.75977735,84508829.38927463,-281152709.97737116
16.528,21172271.64627025,3829843.9130866476,-7459333.956421458,2651003.1323036733,142733656.17504215,-258178689.5261871
16.532,20771123.694497433,3757477.0151674156,-7731135.474763403,60477617.94193519,-106309266.21436593,-268471951.9672847
16.535999999999998,20413361.79600114,3713150.603986616,-7962633.081807098,-204338072.14243406,-121924544.83672671,174405005.97467914
16.54,20108754.41586556,3640426.9432922313,-8143521.366768553,68879276.34258012,-171468687.81168187,-229981322.03823107
16.544,19858478.767867338,3596742.849149885,-8283152.210889586,73199862.92158167,-204533576.4270083,-199614126.36592588
16.548,19675846.522480816,3577464.1043675262,-8396535.695668034,-163041658.30049863,196940077.1538655,147210637.4250986
16.552,19558100.860773575,3548888.8324686754,-8460378.010954043,-57896141.32199531,286173656.53133535,-42340973.0053315
16.556,19507143.09750675,3544918.537717613,-8484980.355029617,-98863475.49010444,261890923.2910211,93169182.86989985
16.56,19526003.96524103,3553924.1782149286,-8470215.837905204,-123716630.68224525,126561961.86892001,236048474.7478481
16.564,19619658.431657773,3570003.335190215,-8424682.993062774,-98388274.79162124,188684907.8868737,204356465.69360867
16.567999999999998,19781304.302658718,3582551.2380230273,-8334906.387326029,173667297.21064076,70047049.32598737,-227986668.75236663
16.572,20009747.215838864,3631086.364854494,-8217747.587089565,63718739.04325889,283584155.2951312,-50651831.08096301
16.576,20284251.8072111,3683881.962755949,-8034109.484886038,144673448.69104427,-256473651.18324476,18360965.921903003
16.58,20620170.73520036,3753104.5963987913,-7823987.6667309515,44533085.93963435,-218030898.69888556,193716338.59692532
16.584,21000472.81259608,3815104.8173724078,-7562157.554487168,168647235.45696118,-238640691.28616756,40690274.49414327
16.588,21426682.601920668,3885736.6172528765,-7263992.287213265,207959614.84613872,192278168.05636168,-82638067.84397312
16.592,21853628.41431081,3981789.101159636,-6886144.902606152,25925122.36500063,-174415457.87766606,236546805.38994902
16.596,22317448.52901032,4066400.832832756,-6474864.617388932,-28333503.887814105,188353814.17193484,225316166.17452145
16.599999999999998,22772556.790862903,4149786.536063891,-5992704.597138874,-23736683.343499754,195055762.32923827,220084486.1915396
16.604,23201525.698510636,4230118.346409163,-5439144.680961287,23960950.36170974,-177116350.9804836,234740403.67092794
16.608,23641181.721518427,4307230.4884713255,-4852652.9877261,7618118.9242513515,222690118.51903808,193386857.379047
16.612,24023984.393522006,4385251.114714808,-4195425.013510885,-85638492.4991141,120664388.90058893,255251963.4140349
16.616,24364417.146380696,4424896.195177346,-3486969.72958031,268962968.6288718,75247859.77564973,95100465.89748749
16.62,24658598.997533016,4493367.403323447,-2740661.703615717,30752022.4395282,223416717.3854577,190228035.91179585
16.624,24878306.58264278,4528712.948583149,-1952253.2850110373,115105760.2557584,206927907.70193598,176008325.3923475
16.628,25004547.76398821,4551130.023998381,-1134296.1491789615,194468728.02058157,-119271462.71851414,187092652.1452778
16.631999999999998,25083809.551581953,4590692.81743507,-305816.06945877697,-198896391.7514474,31974177.64672098,215558132.0796235
16.636,25072555.673784383,4563210.239015412,528851.1589200161,193461614.2568991,26763465.45010824,221141932.0930581
16.64,24969945.622983646,4572219.467544592,1354420.5913258004,-179075040.34164408,-153231236.53734156,177481700.4800834
16.644,24820979.084000014,4543533.628335652,2166152.3907662323,-199492649.13492244,138972156.31802464,167143236.5536055
16.648,24582113.698490806,4501226.519810962,2945011.834369578,-209588819.00827208,144389036.83829683,149237312.3133903
16.651999999999997,24259722.686907098,4443227.577505118,3675048.660396786,-145855841.7264342,-219250758.1881545,133051214.43277834
16.656,23919843.40178538,4387024.322775308,4375596.67484399,-276094695.2441117,74082463.98267782,73013436.05763304
16.66,23508094.34184915,4309732.46171058,5006107.137984923,-179944799.98948774,-220894829.8715524,76634245.10425097
16.663999999999998,23088235.844198138,4238987.022317135,5597032.938758897,-294802570.78926116,-9845917.102722444,-6479428.203449722
16.668,22639564.953484252,4134325.6455006814,6118160.332573831,64879652.61235227,-74911738.43523087,277896328.90821487
16.672,22192700.14536579,4056647.548711243,6593598.607034452,-27380236.71377298,174959738.7062402,235980855.58241457
16.676,21740404.25267234,3972677.165443835,6999592.2289431775,15641526.059463173,114301616.92914283,271547617.2319021
16.68,21296195.98840165,3898654.486436994,7339453.810455968,-6655260.766533973,-251236654.53969082,154543191.38285935
16.683999999999997,20898704.814988725,3836706.541500274,7652893.171787803,-222291612.55138934,185163144.35878268,-57870485.29864633
16.688,20519397.41804811,3766722.4455454974,7884678.261405489,-111337830.3135151,-267754722.8598923,-54401732.82103814
16.692,20196335.70871364,3703691.301420216,8082945.787433459,-31781831.393332683,-291762118.78703004,30224096.526688103
16.695999999999998,19930841.31790258,3665170.5137707037,8248004.854460553,-201550116.52053335,5044807.730142921,-215410004.6891377
16.7,19718796.531209633,3615130.5024577933,8351480.117132691,27385395.771422505,-287170545.67701393,61914107.264170974
16.704,19578230.45868033,3601429.4024304477,8435080.865716834,-158688257.78691572,-20021470.524267994,-247928393.69760185
16.708,19504798.459806208,3588354.412492676,8473237.369207961,-143395522.39944994,6765119.073348587,-257768284.93567434
16.712,19500219.383114856,3587332.3162281783,8470215.076855453,-90947165.81138246,-129431915.46079443,-249057828.29006684
16.715999999999998,19569006.52469966,3600689.180655398,8435778.384353796,-79556065.27275479,-111633418.22267978,-261273518.30959356
16.72,19714356.129155807,3620435.8639252577,8375410.857899065,-35305348.73802376,283105032.5147442,-75240943.19546269
16.724,19910407.578895934,3663511.7479331326,8251187.709403647,-25945288.477235142,-164252970.78627217,-243731036.8956264
16.727999999999998,20182996.83891458,3711438.3943012976,8111493.806705675,-47306018.38877381,228045563.51421517,-181149248.97898662
16.732,20500082.81462085,3774204.3996000406,7911574.014029933,-66021769.12619711,98521992.46890114,-270171632.19012254
16.736,20860812.434772212,3828842.6907846658,7655898.918289096,178123464.30214453,-234623672.9766158,-16800399.453167766
16.74,21274435.22237582,3914757.360465701,7377454.406509925,-25820895.82218903,210243540.70465603,-205401148.69922197
16.744,21708654.25877576,3980074.5029063183,7028161.025037906,200496225.92442006,209861180.71560305,53088359.973879114
16.747999999999998,22157237.667595506,4061959.3090062365,6622488.182446565,233297253.00749135,174416416.15736106,47012867.47483319
16.752,22613622.38722584,4160529.517273272,6163537.741624119,22255879.982345223,240420488.2450215,-169592500.47599238
16.756,23045885.90482776,4234664.033873241,5626775.821738244,196167015.38575032,-195864161.78698966,-101067860.9182875
16.759999999999998,23475669.971826103,4326994.525595319,5049368.857785422,7522113.919607475,-168131779.88801947,-242351233.5747819
16.764,23879279.87976552,4383928.269011008,4414259.767872782,265819209.9627534,-99687382.97017337,-80383969.44212773
16.768,24232260.15931614,4469248.654387977,3725547.110881942,-12547528.081254113,-171764805.4337233,-239579689.90819526
16.772,24547933.006236855,4506970.319113693,2993107.1608916647,271198232.2981102,5505675.667534065,-116104384.69338211
16.776,24790058.408200707,4553394.419581442,2217770.997978734,256987806.2689228,-5036544.379382107,-144882456.71381798
16.779999999999998,24949409.533784833,4601990.859784793,1410515.9060982603,16420436.021635873,-202466935.1018452,-214001257.23846877
16.784,25071086.170312338,4626962.323192109,587704.5987882722,-82948487.50964774,187718738.93646696,-211991166.52680242
16.788,25063717.24954207,4617092.166712933,-247250.8064863908,120136242.38599622,-166774339.90419853,-211689953.56245586
16.791999999999998,25018116.29034723,4627287.357672719,-1079585.9303839696,-199062878.65028664,111679301.44513036,-186977913.26726037
16.796,24874586.062635917,4579358.715024091,-1894816.5222838554,135542965.00531596,92119677.85382129,-245359141.64920977
16.8,24649559.76651403,4540459.7315641055,-2681159.2604850414,135613354.22075042,-64076798.31143969,-254090976.16002113
16.804,24380759.907018017,4494985.059709011,-3439284.8924230323,43906281.786931895,154028341.46002322,-247803460.09476563
16.808,24021262.581702076,4445890.753412682,-4138698.4210522096,-132175993.88250338,-230423138.19835526,-128427942.55660456
16.811999999999998,23636976.766308323,4373044.903357594,-4795531.222908098,-90017658.8164348,-244558928.46539855,-138372009.30218855
16.816,23235865.693332512,4303475.545587965,-5412301.204862492,-222298295.1263756,174647799.17242473,-84502600.6797782
16.82,22780839.26385552,4227293.181928169,-5948712.482007264,-273487329.006749,-107777685.15424123,25450918.319649544
16.823999999999998,22331748.43031848,4144717.586556559,-6439629.911802526,-289294861.27200085,25563845.071907334,52097101.477211386
16.828,21884456.00483403,4042304.8402692718,-6870076.526200976,-10694130.324623477,155808438.8791284,-250336898.3955963
16.832,21434086.095519286,3980015.186582694,-7233079.011772612,-247377994.28778496,-115443992.3282147,111964779.64479594
16.836,21015196.437974215,3890194.736766122,-7542428.629681883,-23854297.3263508,-271181276.03494984,-113803140.29677641
16.84,20633237.877520416,3818171.623061162,-7806642.877752105,10897484.564247228,-255556727.10036272,-147077313.9379584
16.843999999999998,20293121.763160035,3768340.8314002487,-8024479.130522367,-160763357.87767008,-201431540.80398506,143668415.2826235
16.848,20013481.27176221,3699918.7286130995,-8204095.806842957,23071391.923969664,158695561.46805885,-247677512.93285418
16.852,19784336.86739737,3662090.7731370484,-8334370.496455981,-35227946.59341873,254924335.29542512,-144340186.29775727
16.855999999999998,19609081.36535541,3636042.845865607,-8405128.998431822,4305383.12486353,-294694585.19898117,14109685.85536959
16.86,19512209.356679726,3625175.218063181,-8458131.579258308,-81830955.4056197,-204038732.67950368,196813574.80462494
16.864,19485280.35691423,3619401.1915746965,-8470371.156654924,-40427859.20391918,-235496993.73864853,173123403.42871624
16.868,19530012.063207924,3628145.7786689675,-8447631.729913002,-22053496.160758752,-233105537.44322982,179559636.69121698
16.872,19649645.891337574,3653707.221925521,-8398540.953656448,-104128317.80012336,96610498.34179565,258633052.69450003
16.875999999999998,19829782.09442924,3671505.9623133386,-8290986.0520631205,182026155.1743333,-185831161.40776324,-139289498.96395308
16.88,20072955.466561463,3721910.5557139823,-8151140.980093511,147048826.94973245,-255647977.08069566,-9476441.752676677
16.884,20383695.670670643,3772611.5492065223,-7982737.310238065,189804368.8737088,154604503.13881415,-164746279.83395138
16.887999999999998,20725658.950120874,3853322.146213082,-7744868.124106253,37730315.16840519,-206392088.89923185,207481770.51471612
16.892,21124366.46451495,3931512.9663189356,-7478189.217085234,-57953717.31351439,89418840.78525001,275165103.1689073
16.896,21548139.49771424,4011351.8566653375,-7148409.655028894,-56722923.671399884,83927839.77720144,277144321.5982066
16.9,21984596.73965764,4089725.946437501,-6753206.512160039,49718459.747501396,-194684744.49735108,216093416.86950943
16.904,22451804.631739944,4159814.1862470987,-6321240.798429766,242822324.4487606,164534542.36045095,-32190042.697086066
16.907999999999998,22889060.452767026,4250445.826554431,-5807838.834542124,188735228.79927337,-202046669.41565537,103085820.2080246
16.912,23326692.09904604,4330923.448635788,-5248364.963567666,211659191.25694987,-180439388.6337267,98552341.57273361
16.916,23757508.35815754,4415253.611684017,-4644548.324202617,83123605.91139807,243225423.53617963,144922126.39119866
16.919999999999998,24129389.22314392,4477865.9933049055,-3970203.441350253,203015167.3900332,189436993.62384105,99845074.64751582
16.924,24437219.822170075,4559593.244925976,-3243658.3017226006,-96820649.10918547,-94917777.00933883,262081962.26763457
16.928,24697240.95385055,4606389.581817594,-2479382.3279477847,-48177375.19570284,-168876943.53315884,237128868.03752396
16.932,24908216.996750794,4651076.14639533,-1686558.488970181,-160520807.64428568,59709574.62845084,240288205.75558758
16.936,25033068.649548337,4649970.312286955,-865184.5751766219,206281771.1978114,98326159.71453156,186682577.35748845
16.939999999999998,25062063.4846021,4684189.861934022,-31931.117725452874,-173899090.8945,-113483236.85228202,209645536.74406317
16.944,25040826.20478102,4656671.337798626,802129.1694759761,143324161.40737608,126768970.80663782,224629484.13146633
16.948,24902372.544870052,4651426.045991521,1620979.8094021576,-90387219.01698616,-210196937.5478292,186327649.64703128
16.951999999999998,24724456.41105994,4627730.562043204,2423341.982924286,-261021339.78169098,3286842.175847365,137577813.74825177
16.956,24460036.69502624,4580386.894652488,3188050.6871662843,-266674648.3153221,-67057044.264530115,107044787.97393626
16.96,24139696.396158338,4496801.900184651,3909974.7394663594,102903219.07297766,-86288506.04342832,262746700.1140051
16.964,23762248.27459027,4437816.587875168,4581656.462512108,-29245945.49772504,-232019662.7650015,179950453.4960385
16.968,23372783.657022376,4360921.019842196,5216170.797988446,-33070523.468425952,184630030.97396883,227790954.6385264
16.971999999999998,22935137.488875005,4279305.956679393,5780647.7079299325,-19873693.428885754,170909720.66940308,239719731.37374407
16.976,22467565.937476147,4199739.976492675,6272798.18513795,-41723897.88694777,-252552915.8484728,146788344.87282035
16.98,22028561.969213966,4113711.589763473,6735246.371095778,-52893720.417401604,196893247.92198253,213321429.68179995
16.983999999999998,21581511.461069014,4041119.7018576744,7126242.153750559,-198864771.7418707,215159083.5656647,35074019.16952478
16.988,21156066.55823855,3958041.9534365498,7460436.172233815,-135700586.0543431,242803093.3354044,98503636.05288167
16.992,20754952.87828332,3874155.9734343006,7730721.860182964,60560068.438793786,-40074331.204751536,286002991.6839607
16.996,20397654.743962497,3829243.658016411,7964452.06692339,-231252885.63900322,-6179673.151675776,-183181471.5093027
17.0,20087102.409125455,3763944.7282807543,8139012.379900409,-56556671.05165286,-288502324.92152005,-25294396.446695324
17.003999999999998,19838711.234064028,3724583.9682272845,8284900.900381501,-155487387.9681267,-149664250.05230153,-201238809.9468907
17.008,19654941.143418632,3671765.272736904,8385971.67050984,103060410.8530986,-81467101.47296295,264225982.5087712
17.012,19529543.86222759,3661772.318564665,8442820.098902129,-14442347.696068605,-284116512.866212,-78384010.1558657
17.016,19479328.962277137,3655160.2116876575,8469313.196377167,-32161823.07204566,-252853610.62520233,-148683347.16233683
17.02,19500375.679366555,3660059.0465105223,8458959.551811337,-22097884.80745523,-240783055.39767158,-169152407.57212216
17.024,19595197.684405558,3682268.851474026,8419502.009100754,-101708022.6902056,-923651.919336345,-277007474.27996117
17.028,19759615.999760743,3693336.465000949,8335618.118513113,172998718.34125307,71659967.39567879,228069784.6156734
17.032,19986249.374785706,3737598.49220069,8214965.654923177,154022741.21442783,177823253.00049105,178146655.79605862
17.035999999999998,20262458.973320413,3808820.1142905466,8041027.494417965,-35665632.19186623,-107233049.96735963,-272598573.4200366
17.04,20605836.72977437,3869756.496133063,7840294.145355994,-31030091.62701952,229856517.24939457,-182440348.47398797
17.044,20985131.140980706,3943281.156324089,7579349.201716758,-38805498.48173295,194140000.05943736,-218827413.44281167
17.048,21390475.742082424,4021643.2247563964,7255595.759545318,12151339.284369709,-160063412.42883217,-247616373.1909723
17.052,21838909.90064761,4086421.1265097125,6896927.852072709,256027603.41383663,119090313.84128168,85728008.39461003
17.056,22278288.86573119,4184731.6600821037,6462994.630269681,106564913.00541703,-219466471.98463842,-166013194.8526777
17.06,22732792.913896546,4276918.051125257,5983731.257296319,9317404.775633771,-158342596.31781203,-248843006.41373736
17.064,23176586.473639783,4345812.726475088,5441505.578367123,236789877.39520565,-161106535.66200078,-71114668.29362816
17.067999999999998,23607856.57929084,4446151.639092361,4852627.308602187,-83455899.89197953,91891441.96540654,-267718412.96859035
17.072,23992825.46986961,4521353.959462198,4196879.492855393,-104172217.87083118,40210888.529357985,-273154381.44877946
17.076,24337398.338651724,4561350.437748337,3490567.767338009,269647409.8746859,73372801.66124885,-94809258.19281206
17.08,24631626.21849028,4626301.107982701,2744036.935155547,110342041.0510917,219243591.63974002,-163826051.6635334
17.084,24844923.24362825,4660572.775761591,1954121.0925791587,230743872.138438,100787063.43718232,-153887395.46101797
17.088,24972615.475410745,4705614.36803865,1137674.4727143154,-15063291.296123002,-199376819.68030053,-217034746.1009475
17.092,25069486.163893677,4716742.754102098,309691.792943013,24255017.517544687,209640775.4790841,-206263282.84793788
17.096,25030961.211926866,4720310.825116018,-524578.399036058,-47945537.9447254,-207736602.68394193,-204031453.82568076
17.099999999999998,24967718.563670356,4704345.250154271,-1354675.7157734688,-54452734.7978941,202910250.47570127,-207230396.6037717
17.104,24783364.102131642,4660106.7858944805,-2158922.882931635,147933255.6402435,-64253530.59454632,-247122127.4735342
17.108,24540317.725052115,4619993.0589852845,-2934937.0833570785,90048684.99188982,-150629863.92285314,-237242475.47977307
17.112,24256809.057708975,4567253.6290661795,-3681391.507674403,31875053.617142793,158805990.76633668,-246671353.70643342
17.116,23881907.179369815,4504482.086010294,-4363664.8109507095,-3308798.0371677577,-219574621.10164142,-197124739.40887004
17.12,23494387.75909708,4423765.470306309,-5008490.19704275,86427186.99865025,-34944799.68574952,-279984531.42469484
17.124,23056010.298088282,4358077.246639425,-5586482.66083174,-111701717.9958773,-253008225.01189837,-102916062.74326809
17.128,22625196.87958334,4265063.32111579,-6124713.592773091,-2210526.6366177835,149117680.36137247,-254639370.55631384
17.131999999999998,22171761.88309864,4186877.102762933,-6594647.077785394,-110331917.42392159,221963275.22348484,-160129304.64058867
17.136,21718445.932913546,4094779.6316280523,-6998264.15610417,21227569.328568503,101940134.53891821,-276115725.37225914
17.14,21273359.534165196,4025422.064922746,-7338470.173410069,-101780102.14317292,-276018659.644387,-23171644.092943985
17.144,20879791.9263191,3942003.546289722,-7652150.737579723,-47054624.79286184,210141670.24683428,-201764590.97837645
17.148,20506973.105689686,3886270.1418288783,-7898576.538074305,-223605034.91807732,161121812.01065552,105467836.01706912
17.151999999999997,20184392.813849892,3823763.02389243,-8099234.094438225,-189712275.7827821,212087047.43253028,78177413.22288147
17.156,19912141.777012818,3757503.5722436747,-8244263.140354993,84372227.4713431,-56507964.704490945,-277077959.6556262
17.16,19707426.954772208,3722995.3981746966,-8367026.4463488795,-4374249.704136079,230967270.07519972,-183629692.8149467
17.163999999999998,19555206.443082094,3701146.848704347,-8425785.804293137,26333570.014417216,-293684812.88153356,-11904263.634666625
17.168,19481574.651697043,3695046.3106576367,-8466134.286243519,-67007114.9323255,-216103243.36341164,189463926.23378024
17.172,19479537.11612637,3696592.803944576,-8469174.259434812,-78262115.61926016,-158754178.4652778,236136741.29606938
17.176,19551277.865822636,3711536.587839137,-8441102.4387141,-113970548.03688997,64266215.89840926,264518793.18148118
17.18,19693429.51659809,3719951.334969489,-8370303.166829796,140574285.2004775,149298443.0966011,-212225222.33628362
17.183999999999997,19898541.252774104,3769573.9647341617,-8264796.730901033,-6315550.118032055,289870619.7682417,55015594.71981261
17.188,20157847.54389521,3809526.0466929525,-8099019.938246286,218703418.721527,-115789070.82199359,-160791635.6627046
17.192,20476675.20439117,3871008.2527573905,-7902142.9788125465,230568813.67618266,-132970844.34420551,-127473505.84400867
17.195999999999998,20850739.07198989,3943978.2475602473,-7671110.038833969,152408315.543512,241541884.19644806,-74311909.61955719
17.2,21242935.813446566,4034825.9626809363,-7364236.59723223,15741804.693074072,-166485378.9257894,243162610.5721573
17.204,21686956.026245862,4113353.436320988,-7030349.446450872,32461817.066473387,262037202.9532923,131818447.12911324
17.208,22136829.160098236,4191283.502633243,-6624643.646590052,158615894.4547601,248369495.12319875,15717434.60580496
17.212,22590925.81472607,4287723.326605014,-6162655.181239276,25279996.132262755,243284204.87580264,165127859.88106608
17.215999999999998,23021432.4661749,4370844.130679005,-5625570.949502287,104640048.11406945,-211049658.87308,177769578.0026916
17.22,23460368.47085602,4464899.375111584,-5054452.692105989,-85409190.62484433,24128520.041957688,281454478.0674
17.224,23849886.8155435,4534756.043488044,-4411347.043346597,27294829.27401152,-186194038.069253,227333064.30150545
17.227999999999998,24226678.22512851,4608239.09990366,-3732717.3965616194,-58091140.522348695,175523775.4065537,230022565.47345623
17.232,24513207.02944905,4667766.0104748905,-2988980.487725035,-61024756.21609984,-148073550.6200856,247878528.2943818
17.236,24759701.348803017,4719342.83340528,-2215411.926136867,-133950693.56378414,-76693062.3221693,251533201.97925055
17.24,24950886.344918683,4741840.390203714,-1412303.8166538621,26785631.540705025,216528781.51021135,198724395.86956787
17.244,25018932.970223848,4758517.090185902,-582928.9614438555,61120936.65964483,-200385839.1958051,207854078.38429108
17.247999999999998,25062272.779613562,4767097.910702392,251052.41898103207,-11126355.04958811,207710379.67325988,209347023.22585216
17.252,24969830.831447184,4756701.897128216,1079807.4152456534,-27444441.51445795,-213932845.998995,201427694.705469
17.256,24851388.3697104,4740376.993494968,1899712.7648434367,-179158255.78790343,153165938.6424502,177584046.2446046
17.259999999999998,24637424.055135902,4686766.050752569,2689671.408838378,16765862.953127498,183558884.57594955,230474779.20154536
17.264,24355434.160078097,4644884.5342612155,3444247.0367767797,-149252653.1121704,190483724.38090947,168917680.1200267
17.268,23994809.16648543,4573010.2558475295,4141380.343331444,-12177140.424214968,-223651156.16717064,192160011.26812232
17.272,23610329.60580899,4503290.596281339,4798400.0143592805,-49879158.38645742,-240412773.78677788,163729560.4285417
17.276,23210325.78926336,4431582.2804999,5415710.047245507,-187666951.44393298,196802631.12998444,114644907.17093877
17.279999999999998,22760395.695042018,4355672.084686324,5956684.398356891,-290749184.2603937,48260129.594439015,-15149556.9791289
17.284,22313083.191226967,4261353.740469461,6447813.793420249,-176290732.35667473,215992408.07286686,96760175.16862115
17.288,21847543.87302433,4165903.311279167,6859650.984518597,16866243.358732376,-213069775.60907945,203495788.71199557
17.291999999999998,21419804.005521473,4087621.684018876,7245642.250085011,-99809169.97706434,230353241.04455587,155143002.28176808
17.296,21000343.397044845,4018361.6444629626,7560237.781277145,-225888476.16209322,183603531.2134125,-48560713.9032561
17.3,20618946.600990985,3942145.5872969264,7825086.715082406,-169077661.23933634,241398190.3851379,15294597.617137719
17.304,20275422.005898573,3864575.714532799,8029494.475445273,69130547.32492061,-34511690.9364386,284823766.44255394
17.308,19989212.27864733,3827390.4316873886,8207306.281581433,-191057259.33946952,192555129.04662737,-116253569.03610852
17.311999999999998,19760330.42833762,3782847.568872958,8334892.439781367,-162304393.85958043,225505171.5062431,-99502431.69492997
17.316,19588070.738160484,3743632.8626823802,8405519.87045313,43549868.959680215,-285331846.16400754,61531886.39884711
17.32,19492475.280744873,3737399.8245556946,8461620.197834596,-126496269.95980185,-98692637.62707947,-247702737.61217028
17.323999999999998,19468808.57471099,3733212.79258673,8479611.843166115,-136717388.72680163,63847992.065418735,-253636020.21203446
17.328,19517397.414907403,3738511.913034429,8461660.92461165,-92991169.71658635,240323371.0671219,-143867992.2720121
17.332,19632364.46780527,3745690.0942469775,8395134.343276007,163174249.3533718,57335635.09348585,239141368.94754276
17.336,19816263.767821934,3796313.1209194474,8304552.885981364,-55557709.18790427,250778368.9599383,-145348886.10091463
17.34,20063544.891885076,3832130.801317119,8164864.721433488,126909472.01793927,230982898.70658785,132832100.52755484
17.343999999999998,20365496.835081104,3901295.9928313675,7985654.768999553,-12715553.68759642,266418151.62870678,-126347516.5106834
17.348,20707129.008646797,3963014.583921989,7740489.168499806,157265600.88365737,-245936786.10575932,-43439647.74209651
17.352,21104857.757283475,4051735.255551216,7474371.798101304,-58541199.87320744,58325698.16912689,-283329582.85467446
17.355999999999998,21532760.6364158,4131064.658320606,7148652.932910977,-30653238.1097292,196009173.11668485,-218507536.0852602
17.36,21972096.775210593,4220419.6147300545,6757640.004766437,-58519662.97001709,34652716.2649827,-287192426.0505774
17.364,22419569.37257354,4290725.735316122,6304905.107256494,223275572.83282527,-186059193.05460495,-51331292.36352917
17.368,22879454.264354058,4396197.4015394645,5813783.46296473,-68190676.71909335,89895909.6224509,-272715413.30589503
17.372,23319909.750137556,4479806.302316683,5254627.332437376,-55103193.7425445,154286615.34501648,-245487756.02329746
17.375999999999998,23714167.55446572,4549991.925161596,4624416.117208975,106595442.49299859,-205514883.9439218,-183046488.3368728
17.38,24092540.17922302,4634942.608796302,3957445.6021179683,-90126040.8574702,-70681354.40619178,-272004455.83167124
17.384,24416471.277491227,4674079.134162615,3234720.132654511,262079885.59670863,-67682390.65011573,-117635939.78885394
17.387999999999998,24680624.76472331,4726028.850257688,2471852.035061122,252688330.66814288,-55907675.46160639,-141872936.9601529
17.392,24867552.11859705,4784071.647335251,1674197.6284463827,-40180315.19282701,-185450222.6642875,-226050328.9872458
17.396,25014924.28846006,4802871.422691392,856892.2100236363,34962429.49005143,212791381.28864768,-201500504.41172722
17.4,25029641.15531222,4818591.051674974,22383.59557724731,-67095350.58574685,-196859578.54013506,-209402768.3184572
17.404,25016032.657171432,4800802.584960479,-812050.7653150981,98056056.33642393,168812885.62936893,-221341864.44395202
17.407999999999998,24874059.088944595,4792651.337577104,-1630585.756388609,-103329421.94801216,-206617914.07075623,-183676542.35201856
17.412,24700674.928556554,4765329.4705024455,-2434222.5768064936,-238866788.77863488,89363680.68633825,-148532140.90718478
17.416,24439931.420700494,4716459.248507443,-3200802.7584552076,-248692944.954884,96994646.21472661,-125892289.99409732
17.419999999999998,24101082.00164745,4643759.732354042,-3915408.4851922193,-62777623.87351586,-235492534.24573824,-166454956.32041246
17.424,23738021.025640294,4587268.387480134,-4595279.340011909,-276882424.9661917,-91340647.7445087,-45804287.55791969
17.428,23325702.587823242,4489242.915706467,-5211381.224084206,29691067.804759804,-192146580.6353915,-222043166.6261286
17.432,22887420.21263504,4412805.443394268,-5773788.887709287,-63028529.22019661,-253712098.84623018,-136976750.42892092
17.436,22451760.56712867,4336237.340486304,-6294489.606909034,-238117887.13350824,170757698.97061804,-35309572.82541838
17.439999999999998,21984310.076654747,4249084.28134989,-6727352.804239835,-188416150.619741,-226301614.34215552,19800785.310087584
